ID	Name	AttributeOne	AttributeTwo	AttributeThree
13115	彩·真元·日炎·烈阳(伍)	atSpunkBase	atSolarOvercomeBase	atSolarAttackPowerBase
13116	彩·真元·日炎·烈阳(陆)	atSpunkBase	atSolarOvercomeBase	atSolarAttackPowerBase
25016	彩·真元·焚虚·琉璃(肆)	atSpunkBase	atSolarAndLunarOvercomeBase	atSolarAndLunarAttackPowerBase
25017	彩·真元·焚虚·琉璃(伍)	atSpunkBase	atSolarAndLunarOvercomeBase	atSolarAndLunarAttackPowerBase
25018	彩·真元·焚虚·琉璃(陆)	atSpunkBase	atSolarAndLunarOvercomeBase	atSolarAndLunarAttackPowerBase
25022	彩·真元·焚虚·界影(肆)	atSpunkBase	atSolarAndLunarOvercomeBase	atSolarAndLunarCriticalDamagePowerBase
25023	彩·真元·焚虚·界影(伍)	atSpunkBase	atSolarAndLunarOvercomeBase	atSolarAndLunarCriticalDamagePowerBase
25024	彩·真元·焚虚·界影(陆)	atSpunkBase	atSolarAndLunarOvercomeBase	atSolarAndLunarCriticalDamagePowerBase
13084	彩·真元·霜冷·杯雪(肆)	atSpunkBase	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13085	彩·真元·霜冷·杯雪(伍)	atSpunkBase	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13086	彩·真元·霜冷·杯雪(陆)	atSpunkBase	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13078	彩·真元·霜冷·冻髓(肆)	atSpunkBase	atLunarAttackPowerBase	atLunarOvercomeBase
13079	彩·真元·霜冷·冻髓(伍)	atSpunkBase	atLunarAttackPowerBase	atLunarOvercomeBase
13080	彩·真元·霜冷·冻髓(陆)	atSpunkBase	atLunarAttackPowerBase	atLunarOvercomeBase
25560	彩·真元·急速·鹤顶(肆)	atSpunkBase	atHasteBase	atPoisonAttackPowerBase
25561	彩·真元·急速·鹤顶(伍)	atSpunkBase	atHasteBase	atPoisonAttackPowerBase
25562	彩·真元·急速·鹤顶(陆)	atSpunkBase	atHasteBase	atPoisonAttackPowerBase
25554	彩·真元·急速·琉璃(肆)	atSpunkBase	atHasteBase	atSolarAndLunarAttackPowerBase
25555	彩·真元·急速·琉璃(伍)	atSpunkBase	atHasteBase	atSolarAndLunarAttackPowerBase
25556	彩·真元·急速·琉璃(陆)	atSpunkBase	atHasteBase	atSolarAndLunarAttackPowerBase
25542	彩·真元·急速·雷鸣(肆)	atSpunkBase	atHasteBase	atNeutralAttackPowerBase
25543	彩·真元·急速·雷鸣(伍)	atSpunkBase	atHasteBase	atNeutralAttackPowerBase
25544	彩·真元·急速·雷鸣(陆)	atSpunkBase	atHasteBase	atNeutralAttackPowerBase
25548	彩·真元·急速·烈阳(肆)	atSpunkBase	atHasteBase	atSolarAttackPowerBase
25549	彩·真元·急速·烈阳(伍)	atSpunkBase	atHasteBase	atSolarAttackPowerBase
25550	彩·真元·急速·烈阳(陆)	atSpunkBase	atHasteBase	atSolarAttackPowerBase
13150	彩·真元·腐心·鹤顶(肆)	atSpunkBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
13151	彩·真元·腐心·鹤顶(伍)	atSpunkBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
13152	彩·真元·腐心·鹤顶(陆)	atSpunkBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16264	彩·真元·腐心·痛击(肆)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16265	彩·真元·腐心·痛击(伍)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16266	彩·真元·腐心·痛击(陆)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
13156	彩·真元·腐心·穿石(肆)	atSpunkBase	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13157	彩·真元·腐心·穿石(伍)	atSpunkBase	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13158	彩·真元·腐心·穿石(陆)	atSpunkBase	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13162	彩·真元·灭气·激流(肆)	atSpunkBase	atMagicOvercome	atMagicAttackPowerBase
13163	彩·真元·灭气·激流(伍)	atSpunkBase	atMagicOvercome	atMagicAttackPowerBase
13164	彩·真元·灭气·激流(陆)	atSpunkBase	atMagicOvercome	atMagicAttackPowerBase
13168	彩·真元·灭气·月华(肆)	atSpunkBase	atMagicOvercome	atMagicCriticalDamagePowerBase
13169	彩·真元·灭气·月华(伍)	atSpunkBase	atMagicOvercome	atMagicCriticalDamagePowerBase
13170	彩·真元·灭气·月华(陆)	atSpunkBase	atMagicOvercome	atMagicCriticalDamagePowerBase
16270	彩·真元·见切·鹤顶(肆)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16271	彩·真元·见切·鹤顶(伍)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16272	彩·真元·见切·鹤顶(陆)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16282	彩·真元·见切·痛击(肆)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16283	彩·真元·见切·痛击(伍)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16284	彩·真元·见切·痛击(陆)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16276	彩·真元·见切·腐心(肆)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16277	彩·真元·见切·腐心(伍)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16278	彩·真元·见切·腐心(陆)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
25010	彩·真元·琉璃·焚虚(肆)	atSpunkBase	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25011	彩·真元·琉璃·焚虚(伍)	atSpunkBase	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25012	彩·真元·琉璃·焚虚(陆)	atSpunkBase	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25004	彩·真元·琉璃·界影(肆)	atSpunkBase	atSolarAndLunarAttackPowerBase	atSolarAndLunarCriticalDamagePowerBase
25005	彩·真元·琉璃·界影(伍)	atSpunkBase	atSolarAndLunarAttackPowerBase	atSolarAndLunarCriticalDamagePowerBase
25006	彩·真元·琉璃·界影(陆)	atSpunkBase	atSolarAndLunarAttackPowerBase	atSolarAndLunarCriticalDamagePowerBase
13102	彩·真元·激流·灭气(肆)	atSpunkBase	atMagicAttackPowerBase	atMagicOvercome
13103	彩·真元·激流·灭气(伍)	atSpunkBase	atMagicAttackPowerBase	atMagicOvercome
13104	彩·真元·激流·灭气(陆)	atSpunkBase	atMagicAttackPowerBase	atMagicOvercome
13108	彩·真元·激流·月华(肆)	atSpunkBase	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
13109	彩·真元·激流·月华(伍)	atSpunkBase	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
13110	彩·真元·激流·月华(陆)	atSpunkBase	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
13072	彩·真元·雷鸣·霹雳(肆)	atSpunkBase	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13073	彩·真元·雷鸣·霹雳(伍)	atSpunkBase	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13074	彩·真元·雷鸣·霹雳(陆)	atSpunkBase	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13066	彩·真元·雷鸣·混沌(肆)	atSpunkBase	atNeutralAttackPowerBase	atNeutralOvercomeBase
13067	彩·真元·雷鸣·混沌(伍)	atSpunkBase	atNeutralAttackPowerBase	atNeutralOvercomeBase
13068	彩·真元·雷鸣·混沌(陆)	atSpunkBase	atNeutralAttackPowerBase	atNeutralOvercomeBase
13144	彩·真元·冻髓·杯雪(肆)	atSpunkBase	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13145	彩·真元·冻髓·杯雪(伍)	atSpunkBase	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13146	彩·真元·冻髓·杯雪(陆)	atSpunkBase	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13138	彩·真元·冻髓·霜冷(肆)	atSpunkBase	atLunarOvercomeBase	atLunarAttackPowerBase
13139	彩·真元·冻髓·霜冷(伍)	atSpunkBase	atLunarOvercomeBase	atLunarAttackPowerBase
13140	彩·真元·冻髓·霜冷(陆)	atSpunkBase	atLunarOvercomeBase	atLunarAttackPowerBase
16288	彩·真元·痛击·鹤顶(肆)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16289	彩·真元·痛击·鹤顶(伍)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16290	彩·真元·痛击·鹤顶(陆)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16294	彩·真元·痛击·腐心(肆)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16295	彩·真元·痛击·腐心(伍)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16296	彩·真元·痛击·腐心(陆)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16258	彩·真元·鹤顶·痛击(肆)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16259	彩·真元·鹤顶·痛击(伍)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16260	彩·真元·鹤顶·痛击(陆)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
13096	彩·真元·鹤顶·穿石(肆)	atSpunkBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13097	彩·真元·鹤顶·穿石(伍)	atSpunkBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13098	彩·真元·鹤顶·穿石(陆)	atSpunkBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13090	彩·真元·鹤顶·腐心(肆)	atSpunkBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
13091	彩·真元·鹤顶·腐心(伍)	atSpunkBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
13092	彩·真元·鹤顶·腐心(陆)	atSpunkBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
13312	彩·真元·大化·穿石(肆)	atSpunkBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13313	彩·真元·大化·穿石(伍)	atSpunkBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13314	彩·真元·大化·穿石(陆)	atSpunkBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13318	彩·真元·大化·月华(肆)	atSpunkBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
13319	彩·真元·大化·月华(伍)	atSpunkBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
13320	彩·真元·大化·月华(陆)	atSpunkBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
13306	彩·真元·大化·杯雪(肆)	atSpunkBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13307	彩·真元·大化·杯雪(伍)	atSpunkBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13308	彩·真元·大化·杯雪(陆)	atSpunkBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13294	彩·真元·大化·浴火(肆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13295	彩·真元·大化·浴火(伍)	atSpunkBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13296	彩·真元·大化·浴火(陆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13234	彩·真元·大化·烈阳(肆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13235	彩·真元·大化·烈阳(伍)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13236	彩·真元·大化·烈阳(陆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
25052	彩·真元·大化·界影(肆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAndLunarCriticalDamagePowerBase
25053	彩·真元·大化·界影(伍)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAndLunarCriticalDamagePowerBase
25054	彩·真元·大化·界影(陆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAndLunarCriticalDamagePowerBase
13264	彩·真元·大化·日炎(肆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarOvercomeBase
13265	彩·真元·大化·日炎(伍)	atSpunkBase	atDecriticalDamagePowerBase	atSolarOvercomeBase
13266	彩·真元·大化·日炎(陆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarOvercomeBase
25046	彩·真元·大化·焚虚(肆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25047	彩·真元·大化·焚虚(伍)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25048	彩·真元·大化·焚虚(陆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAndLunarOvercomeBase
13246	彩·真元·大化·霜冷(肆)	atSpunkBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13247	彩·真元·大化·霜冷(伍)	atSpunkBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13248	彩·真元·大化·霜冷(陆)	atSpunkBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13282	彩·真元·大化·腐心(肆)	atSpunkBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13283	彩·真元·大化·腐心(伍)	atSpunkBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13284	彩·真元·大化·腐心(陆)	atSpunkBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13288	彩·真元·大化·灭气(肆)	atSpunkBase	atDecriticalDamagePowerBase	atMagicOvercome
13289	彩·真元·大化·灭气(伍)	atSpunkBase	atDecriticalDamagePowerBase	atMagicOvercome
13290	彩·真元·大化·灭气(陆)	atSpunkBase	atDecriticalDamagePowerBase	atMagicOvercome
13258	彩·真元·大化·激流(肆)	atSpunkBase	atDecriticalDamagePowerBase	atMagicAttackPowerBase
13259	彩·真元·大化·激流(伍)	atSpunkBase	atDecriticalDamagePowerBase	atMagicAttackPowerBase
13260	彩·真元·大化·激流(陆)	atSpunkBase	atDecriticalDamagePowerBase	atMagicAttackPowerBase
13240	彩·真元·大化·雷鸣(肆)	atSpunkBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13241	彩·真元·大化·雷鸣(伍)	atSpunkBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13242	彩·真元·大化·雷鸣(陆)	atSpunkBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13276	彩·真元·大化·冻髓(肆)	atSpunkBase	atDecriticalDamagePowerBase	atLunarOvercomeBase
13277	彩·真元·大化·冻髓(伍)	atSpunkBase	atDecriticalDamagePowerBase	atLunarOvercomeBase
13278	彩·真元·大化·冻髓(陆)	atSpunkBase	atDecriticalDamagePowerBase	atLunarOvercomeBase
16306	彩·真元·大化·痛击(肆)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16307	彩·真元·大化·痛击(伍)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16308	彩·真元·大化·痛击(陆)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16300	彩·真元·大化·见切(肆)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16301	彩·真元·大化·见切(伍)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16302	彩·真元·大化·见切(陆)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
25040	彩·真元·大化·琉璃(肆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25041	彩·真元·大化·琉璃(伍)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25042	彩·真元·大化·琉璃(陆)	atSpunkBase	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
13300	彩·真元·大化·霹雳(肆)	atSpunkBase	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13301	彩·真元·大化·霹雳(伍)	atSpunkBase	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13302	彩·真元·大化·霹雳(陆)	atSpunkBase	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13270	彩·真元·大化·混沌(肆)	atSpunkBase	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13271	彩·真元·大化·混沌(伍)	atSpunkBase	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13272	彩·真元·大化·混沌(陆)	atSpunkBase	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13252	彩·真元·大化·鹤顶(肆)	atSpunkBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13253	彩·真元·大化·鹤顶(伍)	atSpunkBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13254	彩·真元·大化·鹤顶(陆)	atSpunkBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13192	彩·真元·霹雳·混沌(肆)	atSpunkBase	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
13193	彩·真元·霹雳·混沌(伍)	atSpunkBase	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
13194	彩·真元·霹雳·混沌(陆)	atSpunkBase	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
13186	彩·真元·霹雳·雷鸣(肆)	atSpunkBase	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13187	彩·真元·霹雳·雷鸣(伍)	atSpunkBase	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13188	彩·真元·霹雳·雷鸣(陆)	atSpunkBase	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13132	彩·真元·混沌·霹雳(肆)	atSpunkBase	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
13133	彩·真元·混沌·霹雳(伍)	atSpunkBase	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
13134	彩·真元·混沌·霹雳(陆)	atSpunkBase	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
13126	彩·真元·混沌·雷鸣(肆)	atSpunkBase	atNeutralOvercomeBase	atNeutralAttackPowerBase
13127	彩·真元·混沌·雷鸣(伍)	atSpunkBase	atNeutralOvercomeBase	atNeutralAttackPowerBase
13128	彩·真元·混沌·雷鸣(陆)	atSpunkBase	atNeutralOvercomeBase	atNeutralAttackPowerBase
13906	彩·浴火·大化·日炎(肆)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarOvercomeBase
13907	彩·浴火·大化·日炎(伍)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarOvercomeBase
13908	彩·浴火·大化·日炎(陆)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarOvercomeBase
15364	彩·浴火·大化·海纳(肆)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15365	彩·浴火·大化·海纳(伍)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15366	彩·浴火·大化·海纳(陆)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
13900	彩·浴火·大化·烈阳(肆)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13901	彩·浴火·大化·烈阳(伍)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13902	彩·浴火·大化·烈阳(陆)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13894	彩·浴火·日炎·烈阳(肆)	atSolarCriticalDamagePowerBase	atSolarOvercomeBase	atSolarAttackPowerBase
13895	彩·浴火·日炎·烈阳(伍)	atSolarCriticalDamagePowerBase	atSolarOvercomeBase	atSolarAttackPowerBase
13896	彩·浴火·日炎·烈阳(陆)	atSolarCriticalDamagePowerBase	atSolarOvercomeBase	atSolarAttackPowerBase
13888	彩·浴火·烈阳·日炎(肆)	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase	atSolarOvercomeBase
13889	彩·浴火·烈阳·日炎(伍)	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase	atSolarOvercomeBase
13890	彩·浴火·烈阳·日炎(陆)	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase	atSolarOvercomeBase
12514	彩·痛击·大化·锐刃(肆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12515	彩·痛击·大化·锐刃(伍)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12516	彩·痛击·大化·锐刃(陆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
16504	彩·痛击·大化·鹤顶(肆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16505	彩·痛击·大化·鹤顶(伍)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16506	彩·痛击·大化·鹤顶(陆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
12502	彩·痛击·大化·狂攻(肆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12503	彩·痛击·大化·狂攻(伍)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12504	彩·痛击·大化·狂攻(陆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12508	彩·痛击·大化·斩铁(肆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12509	彩·痛击·大化·斩铁(伍)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12510	彩·痛击·大化·斩铁(陆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
16510	彩·痛击·大化·腐心(肆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16511	彩·痛击·大化·腐心(伍)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16512	彩·痛击·大化·腐心(陆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16480	彩·痛击·鹤顶·腐心(肆)	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16481	彩·痛击·鹤顶·腐心(伍)	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16482	彩·痛击·鹤顶·腐心(陆)	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
12490	彩·痛击·斩铁·狂攻(肆)	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12491	彩·痛击·斩铁·狂攻(伍)	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12492	彩·痛击·斩铁·狂攻(陆)	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12496	彩·痛击·斩铁·锐刃(肆)	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12497	彩·痛击·斩铁·锐刃(伍)	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12498	彩·痛击·斩铁·锐刃(陆)	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12478	彩·痛击·锐刃·狂攻(肆)	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12479	彩·痛击·锐刃·狂攻(伍)	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12480	彩·痛击·锐刃·狂攻(陆)	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12484	彩·痛击·锐刃·斩铁(肆)	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12485	彩·痛击·锐刃·斩铁(伍)	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12486	彩·痛击·锐刃·斩铁(陆)	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
16492	彩·痛击·见切·鹤顶(肆)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16493	彩·痛击·见切·鹤顶(伍)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16494	彩·痛击·见切·鹤顶(陆)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16498	彩·痛击·见切·腐心(肆)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16499	彩·痛击·见切·腐心(伍)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16500	彩·痛击·见切·腐心(陆)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16486	彩·痛击·腐心·鹤顶(肆)	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16487	彩·痛击·腐心·鹤顶(伍)	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16488	彩·痛击·腐心·鹤顶(陆)	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
14884	彩·大御·穿石·鹤顶(肆)	atToughnessBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
14885	彩·大御·穿石·鹤顶(伍)	atToughnessBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
14886	彩·大御·穿石·鹤顶(陆)	atToughnessBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
15508	彩·大御·穿石·海纳(肆)	atToughnessBase	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15509	彩·大御·穿石·海纳(伍)	atToughnessBase	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15510	彩·大御·穿石·海纳(陆)	atToughnessBase	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
14890	彩·大御·穿石·腐心(肆)	atToughnessBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
14891	彩·大御·穿石·腐心(伍)	atToughnessBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
14892	彩·大御·穿石·腐心(陆)	atToughnessBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
14902	彩·大御·月华·灭气(肆)	atToughnessBase	atMagicCriticalDamagePowerBase	atMagicOvercome
14903	彩·大御·月华·灭气(伍)	atToughnessBase	atMagicCriticalDamagePowerBase	atMagicOvercome
14904	彩·大御·月华·灭气(陆)	atToughnessBase	atMagicCriticalDamagePowerBase	atMagicOvercome
15514	彩·大御·月华·海纳(肆)	atToughnessBase	atMagicCriticalDamagePowerBase	atTherapyPowerBase
